companyUrl,companyName,logoUrl,description,followerCount,tagLine,name,query,category,timestamp
https://www.linkedin.com/company/legrand-france/,Legrand France,https://media-exp1.licdn.com/dms/image/C4D0BAQEQcygF0U3APQ/company-logo_100_100/0/1611069561729?e=1655942400&v=beta&t=dnGPz6084aiQCsVDnGiGASocb6ajjUMeZKHlXN4kwdI,Electrical/electronic components industry,222,"Spécialiste mondial des infrastructures électriques et numériques du bâtiment.
#LegrandImprovingLives • Spécialisations : Réseau informatique",Legrand France,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T09:58:47.200Z
https://www.linkedin.com/company/berger-levrault/,Berger-Levrault,https://media-exp1.licdn.com/dms/image/C4D0BAQE1GvCBNl5mbw/company-logo_100_100/0/1619074693808?e=1655942400&v=beta&t=rIpJxfP2bMS7pV_sMgC5Q14y4s89jiI9plzrzucJoT0,Information Technology and Services,105,"Éditeur de logiciels multisectoriel et international • Spécialisations : Fournisseur de matériel, systèmes & réseaux hébergeur informatique",Berger-Levrault,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/t%C3%A9l%C3%A9com-sudparis/,Télécom SudParis,https://media-exp1.licdn.com/dms/image/C4D0BAQE-oFVDe_SFPw/company-logo_100_100/0/1608285598518?e=1655942400&v=beta&t=F5skYjSUK_u97_CHrVyirweNCpdL74xaVLIjwBytecA,Services d’information,21,Les ingénieurs de la Société numérique • Spécialisations : Informatique et systèmes distribués,Télécom SudParis,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/koesio/,Koesio,https://media-exp1.licdn.com/dms/image/C4D0BAQH180ACV7jEAg/company-logo_100_100/0/1634301647277?e=1655942400&v=beta&t=ih_kF5o6pcsRXG--h1AvI-RdZcn5-cGZvbk7eKn5-6U,Information Technology and Services,105,"Entreprise des Services du Numérique, nous accompagnons les PME et collectivités dans les projets numériques : #Impression, #Informatique #Securite #Gestion #GED et #Télécom. En 30 ans, Koesio a pris une dimension nationale unique en France en fédérant des entreprises et des expertises numériques autour d’une...",Koesio,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/logigroup/,LOGIGROUP,https://media-exp1.licdn.com/dms/image/C4D0BAQHGORH9KQyWLA/company-logo_100_100/0/1625568556658?e=1655942400&v=beta&t=E_f9yyn_Knoesf024Y0zHDEvKJFLUuTKEPSxcIB4s1g,Information Technology and Services,144,"...d’affaires, en solutions informatiques, en technologies web et en informatique décisionelle.  Les équipes de Logigroup mettent leur expertise au service de vos...",LOGIGROUP,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/agirc-arrco/,Agirc-Arrco,https://media-exp1.licdn.com/dms/image/C4E0BAQF-etBEKQJEQA/company-logo_100_100/0/1641205003727?e=1655942400&v=beta&t=ytXcJIr3bZcCUaZldLMynQdmFQ-RCaVSvtGYX26aW8s,Assurances,184,"Acteur de référence retraite auprès de 57 millions d'assurés : système par points, répartition depuis plus de 70 ans • Spécialisations : Informatique",Agirc-Arrco,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/silkhom/,SILKHOM - SMART RECRUITMENT,https://media-exp1.licdn.com/dms/image/C560BAQEJIF5rKFw9yw/company-logo_100_100/0/1634571154522?e=1655942400&v=beta&t=JbqmGg4RieHTfbbjaDuTVqWM0kSLpqsXZDXfuRgfcpg,Recruitment,198,"Développement Logiciel, Web & Mobile, Big Data, Cloud, Logiciel Embarqué, Élect.-Hardware, Robotique-Automatisme, ERP.. • Spécialisations : informatique",SILKHOM - SMART RECRUITMENT,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/imt-nord-europe/,IMT Nord Europe,https://media-exp1.licdn.com/dms/image/C4D0BAQHKHmY6zXkBIA/company-logo_100_100/0/1630401549994?e=1655942400&v=beta&t=rfpsNexO-ht9AcYw0iLbnUoaVN0eYtwVWsQNkppCON8,Services d’information,18,I'M Tomorrow • Spécialisations : informatique,IMT Nord Europe,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/centumadeneo/,Centum Adeneo,https://media-exp1.licdn.com/dms/image/C4D0BAQGYjwcIa9opvA/company-logo_100_100/0/1576666511838?e=1655942400&v=beta&t=xPK0H0WUDneG5asnmXacFKFJ6r5UF2feP3BiUs5PUQM,Electrical/electronic components industry,18,Let's Innovate Together! • Spécialisations : informatique embarquée,Centum Adeneo,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.425Z
https://www.linkedin.com/company/anywr-io/,Anywr.io,https://media-exp1.licdn.com/dms/image/C4D0BAQHUDpaeUVfRqw/company-logo_100_100/0/1633612531833?e=1655942400&v=beta&t=Y-Ww14EaW7AFliItjz_XSberTdLzG0oRPSHyhxnjzQg,Recruitment,181,"Anywr.io : anywork, anyway, anywhere • Spécialisations : Recrutement informatique",Anywr.io,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.426Z
https://www.linkedin.com/company/isagri/,ISAGRI,https://media-exp1.licdn.com/dms/image/C4D0BAQGahDU9Dqnlug/company-logo_100_100/0/1626868208521?e=1655942400&v=beta&t=3-WSQ-meyOffB8pjaIxVRLQnxm_BylvudW4qzD6oLDU,Software,143,"...nouveaux salariés (en informatique, en commerce, en service à la clientèle...).  Vous avez envie de rejoindre un groupe international en pleine croissance depuis 35...",ISAGRI,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T12:58:59.426Z
https://www.linkedin.com/company/clemessy/,Clemessy,https://media-exp1.licdn.com/dms/image/C4D0BAQFM-J44575Qbg/company-logo_100_100/0/1541668691157?e=1655942400&v=beta&t=1YIslEG8c75JYAcmmu3ULRNqKXiWb53AHShLS4o8t_U,Industrial automation,152,Spécialisations : Informatique Industrielle,Clemessy,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.736Z
https://www.linkedin.com/company/institut-agro-montpellier/,L'Institut Agro Montpellier,https://media-exp1.licdn.com/dms/image/C560BAQG2tLcdv7rUhQ/company-logo_100_100/0/1641978561323?e=1655942400&v=beta&t=o8M-w8QkGJxvMQ1vhPlXUuGnhAG8U89bUdMI6dbRyhY,Services d’information,174,"Institut national d'enseignement supérieur pour l'agriculture, l'alimentation et l'environnement • Spécialisations : Informatique, Biostatistique et Agriculture de précision",L'Institut Agro Montpellier,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.736Z
https://www.linkedin.com/company/kobaltt/,KOBALTT,https://media-exp1.licdn.com/dms/image/C560BAQGzUS6s43NaJQ/company-logo_100_100/0/1519883063122?e=1655942400&v=beta&t=Asry0V0RPZ_bw5vxuRJt0rpHoSQkZS2f8Gnsf9BYL-I,Recruitment,142,"Spécialisé dans le recrutement hautes compétences, Kobaltt vous accompagne dans vos recherches de talents bac+2 à bac+5, en CDI, CDD et Intérim. Forts de 15 ans d’expérience, nous sommes en mesure de répondre à vos besoins en Ingénierie & Industrie, Informatique et Digital, Tertiaire & Finance, Supply Chain & ADV...",KOBALTT,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.736Z
https://www.linkedin.com/company/mon-consultant-independant/,Mon Consultant Indépendant,https://media-exp1.licdn.com/dms/image/C560BAQF_BfiyiqpUeA/company-logo_100_100/0/1554791754758?e=1655942400&v=beta&t=cQ5m5FdVJmcqY91T8MQif0O-ei6cVfzk4m__q4MWgmQ,Management consulting,168,"Connecter les entreprises et les indépendants !
/ contact@mon-consultant-independant.com
/ IT - MANAGEMENT - STRATÉGIE • Spécialisations : Informatique",Mon Consultant Indépendant,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/ecole-nationale-sup%C3%A9rieure-d'electronique-informatique-et-de-radiocommunications-de-bordeaux/,ENSEIRB-MATMECA,https://media-exp1.licdn.com/dms/image/C560BAQGyt7eIk6rGbg/company-logo_100_100/0/1639669531848?e=1655942400&v=beta&t=1_U_Od2uZMU9_QRhUYUVQcbgoYz13BR83xK1JdBBS6o,Services d’information,149,"L’ENSEIRB-MATMECA (École Nationale Supérieure d’Électronique, Informatique, Télécommunications, Mathématique et Mécanique de Bordeaux) propose des spécialités couvrant le domaine du numérique au sens large : électronique, informatique, télécommunications, simulation numérique, systèmes embarqués, réseaux... Elle forme...",ENSEIRB-MATMECA,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/cremedelacreme-io/,crème de la crème,https://media-exp1.licdn.com/dms/image/C4D0BAQGI0he9MlWriA/company-logo_100_100/0/1571317613591?e=1655942400&v=beta&t=pv7cUdE17z01Os2XUT0FFTbBjtkzjGM6WS7Ta4Zudm4,Internet,162,La première communauté sélective de freelances • Spécialisations : Informatique,crème de la crème,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/hn-services/,HN Services,https://media-exp1.licdn.com/dms/image/C4D0BAQFa5-4m4Ur1Hw/company-logo_100_100/0/1610635435488?e=1655942400&v=beta&t=1tT2RnfXvHYrKN_bJhCCManYaW3qMo8YtRPH9WI_-Zo,Information Technology and Services,112,Changer les codes ! • Spécialisations : Informatique,HN Services,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/institut-sup%C3%A9rieur-d'electronique-de-paris/,ISEP - école d'ingénieurs du numérique,https://media-exp1.licdn.com/dms/image/C4E0BAQEfCXhrqpe7Vw/company-logo_100_100/0/1519906532138?e=1655942400&v=beta&t=YKPC05WdbO-hvUOWBvsQtFd9BT0M2R3p2yQ-og2CHck,Services d’information,151,Le Numérique au service de l'Homme • Spécialisations : informatique,ISEP - école d'ingénieurs du numérique,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/groupe-avem/,AVEM (Groupe),https://media-exp1.licdn.com/dms/image/C4E0BAQEao77N1t6tDA/company-logo_100_100/0/1585580294046?e=1655942400&v=beta&t=GxHiO14iNa_76nRV6wHaFzJC2cVTHVU0h-gpotF4iqY,Services d’information,11,....      Enseignes 5.      Services aux utilisateurs de moyens de paiements 6.      Support informatique 7.      Assistance Échange de Données informatisées  1 900...,AVEM (Groupe),https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/xefi/,XEFI,https://media-exp1.licdn.com/dms/image/C560BAQFygprqcOlLPA/company-logo_100_100/0/1519897671685?e=1655942400&v=beta&t=VFfXnq2hxulm19azfUO5H4w5vABKPRvQ3neyYvw81tM,Hardware,109,"« Être le partenaire informatique de proximité des TPE/PME », telle est l’ambition  du groupe XEFI depuis sa création en 1997 par Sacha Rosenthal.  XEFI propose des services prêts à l’emploi couvrant tous les besoins informatiques des TPE/PME : vente, maintenance et infogérance, sécurité et liens internet, solutions...",XEFI,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T15:59:02.737Z
https://www.linkedin.com/company/viveris/,Viveris,https://media-exp1.licdn.com/dms/image/C560BAQHd6ZptLQZq4w/company-logo_100_100/0/1563538938991?e=1655942400&v=beta&t=piIDoefT5lv7Tx-FVtkc5O_ie0fynDj_0fs2Y4vmpgM,Software,116,...: • Infrastructures • Systèmes d’information et transformation digitale • Informatique scientifique et technique • Systèmes embarqués  Avec son propre centre de formation et...,Viveris,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/iut-paul-sabatier/,"IUT Paul Sabatier - Toulouse, Auch, Castres",https://media-exp1.licdn.com/dms/image/C560BAQGakQQ9Xmh-Pw/company-logo_100_100/0/1555405667088?e=1655942400&v=beta&t=nK8kuQCKJuQg1IFkbxnFShHkH6JhB_279kk_SKZYwCo,Services d’information,143,"IUT Paul Sabatier Toulouse, Auch, Castres : une double culture universitaire et professionnelle • Spécialisations : Génie Electrique Informatique Industrielle","IUT Paul Sabatier - Toulouse, Auch, Castres",https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/cy-tech/,CY Tech,https://media-exp1.licdn.com/dms/image/C4D0BAQGAvZp4xvz4Dg/company-logo_100_100/0/1621245521781?e=1655942400&v=beta&t=ep1jipL1eOpCzmxz9BdBiyynuK52ujWUZ8rt7M1qhjA,Services d’information,129,"Grande Ecole de Sciences, Ingénierie, Economie et Gestion de CY Cergy Paris Université. Ex EISTI • Spécialisations : informatique",CY Tech,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/seyos-recrutement-it/,Seyos,https://media-exp1.licdn.com/dms/image/C560BAQG-k16HqyOdkA/company-logo_100_100/0/1608718977497?e=1655942400&v=beta&t=tEYkcujLEV-WEv_ST9uRXGjfObNtFyYYKWWQpxkO15g,Recruitment,133,"Cabinet de recrutement spécialisé dans les métiers de l'informatique, 
du web & du mobile • Spécialisations : Informatique",Seyos,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/mines-ales/,IMT Mines Alès,https://media-exp1.licdn.com/dms/image/C4E0BAQHBcDegtnq-CA/company-logo_100_100/0/1521820593438?e=1655942400&v=beta&t=rAbQdsZqG5ByUDrv80SfwcPOnQO5AdSFnbIvFQWyLEs,Services d’information,138,La science et la créativité pour inventer un monde durable • Spécialisations : Génie informatique et ingénièrie de production,IMT Mines Alès,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/polytechlille/,Polytech Lille,https://media-exp1.licdn.com/dms/image/C4E0BAQHKG1xzCrlyMQ/company-logo_100_100/0/1632227324203?e=1655942400&v=beta&t=JHaiu72xNBV6rQ6zfr3ypEcgiR7C_hvqE5dtL9a7PGU,Services d’information,143,L'école d'ingénieur de l'Université de Lille • Spécialisations : Informatique,Polytech Lille,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/nextformation/,Nextformation,https://media-exp1.licdn.com/dms/image/C4E0BAQGqcGf8Gfi77Q/company-logo_100_100/0/1519892951704?e=1655942400&v=beta&t=vCfMqbuRl4C65vI8llH8QnMreFjJHpTm9_nwb9A43iI,Professional training and coaching,127,"..., Communication & Design, de bac à bac+3 • Informatique, développement & réseaux, de bac à bac+3 • Ressources humaines & Management, de bac+2 à bac+5 •       Secrétariat...",Nextformation,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/intitek/,INTITEK,https://media-exp1.licdn.com/dms/image/C4D0BAQEJUTVXtWMYCg/company-logo_100_100/0/1625216123823?e=1655942400&v=beta&t=i_WV7NrzIy_hAfzStVHojE-WcWuAwGVew14P2CYUMO4,Goods and equipment for businesses,146,"Filiale du Groupe Astek depuis 2019, Intitek, conçoit et fabrique des produits et objets connectés • Spécialisations : Informatique industrielle",INTITEK,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/forstaff-cabinet-de-recrutement-/,FORSTAFF Recrutement & Assessment,https://media-exp1.licdn.com/dms/image/C560BAQFKc0lY5RMocg/company-logo_100_100/0/1580894948905?e=1655942400&v=beta&t=VFkV2jH0EWmVE1sZJ7yC-hligk6uV35SY9ziICRkO5g,Recruitment,131,...: Agroalimentaire / Agri-business / Chimie-Pharmaceutique / Cosmétique / Energie-Environnement / Etudes-Conseils-Service / IT / Informatique / Finances / PGC...,FORSTAFF Recrutement & Assessment,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/institut-de-recherche-criminelle-de-la-gendarmerie-nationale/,Institut de Recherche Criminelle de la Gendarmerie Nationale (IRCGN),https://media-exp1.licdn.com/dms/image/C510BAQGmK27_-8CmrQ/company-logo_100_100/0/1519884229417?e=1655942400&v=beta&t=3FPBbMGGCC6G_RPRf_AeJicumy1sOLTRXLW7P9UhyMw,Police/gendarmerie,138,La vérité a ses sciences • Spécialisations : Informatique,Institut de Recherche Criminelle de la Gendarmerie Nationale (IRCGN),https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T18:58:59.140Z
https://www.linkedin.com/company/hexaware/,HexaWare,https://media-exp1.licdn.com/dms/image/C560BAQFRxuELDn_leg/company-logo_100_100/0/1561474979837?e=1655942400&v=beta&t=nhxDkhVOFLCPAabwhppq8MYZrDv8iwBON83rFF7iBYw,Information Technology and Services,92,...nous soumettrez.  Notre engagement est de vous garantir une continuité de vos outils de production informatique et d’un accès constant à vos données.,HexaWare,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.929Z
https://www.linkedin.com/company/vaganet/,VAGANET,https://media-exp1.licdn.com/dms/image/C560BAQGgLI4W6LhSdA/company-logo_100_100/0/1647002855894?e=1655942400&v=beta&t=BP1H8S2gnKPa3iCocFDGEpOojf1euWw81wWbcG7fFhQ,Information Technology and Services,107,"First-Class Consulting 🥇
Great Place To Work 2020 & 2021 🏆
Partenaire IBM, MS, Infor & SAP ✔️
Label Silver ECOVADIS 🌱 • Spécialisations : Prestations et services informatique",VAGANET,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.929Z
https://www.linkedin.com/company/eseo/,Eseo,https://media-exp1.licdn.com/dms/image/C4E0BAQHF_FXHikQvUw/company-logo_100_100/0/1536249313760?e=1655942400&v=beta&t=GeGYin_lNp4cAC8pboVE2Dg0qGm7HuFTyfDFP7GihzY,Services d’information,125,"Angers | Paris-Vélizy | Dijon 👨🏻‍🎓👩🏼‍🎓 
Ecole d'ingénieurs généralistes des nouvelles technologies • Spécialisations : Informatique",Eseo,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/cesi-enterprises/,CESI École de Formation des Managers,https://media-exp1.licdn.com/dms/image/C4E0BAQGY_pru-bZOlQ/company-logo_100_100/0/1544176935706?e=1655942400&v=beta&t=quol8IQijca57H_qYOjDjCjhQGNT7da-1OyGv9fWWQs,Services d’information,136,Faire évoluer les managers pour transformer les entreprises • Spécialisations : Informatique numérique et Systèmes d'information,CESI École de Formation des Managers,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/ircam/,IRCAM,https://media-exp1.licdn.com/dms/image/C4D0BAQF2ATcf-oZ7zQ/company-logo_100_100/0/1578319449363?e=1655942400&v=beta&t=DZfHFM0CjGdRB7iC26L5CznCtPF4iZWArZ5criSm4Bw,Music,137,L'Ircam est aujourd’hui l’un des plus grands centres de recherche publique au monde se consacrant à la création musicale • Spécialisations : Recherche musicale / Musique contemporaine / Informatique musicale / Formation,IRCAM,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/insa-toulouse/,INSA Toulouse,https://media-exp1.licdn.com/dms/image/C4E0BAQFP_B1m-pDbYw/company-logo_100_100/0/1633419734932?e=1655942400&v=beta&t=PDRTJetHXhcAUhhARBmynXSeO2OOvEiRC9SG-FqkaWE,Higher Education,125,"École d’ingénieur publique, pluridisciplinaire et internationale • Spécialisations : Informatique & Réseaux",INSA Toulouse,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/objectware/,Objectware,https://media-exp1.licdn.com/dms/image/C560BAQHvljo2HY2ggA/company-logo_100_100/0/1550133442072?e=1655942400&v=beta&t=txgGcW7f_tOOgI8xzQGG7rQxLG7Ft7EKwqS3GMek1z8,Information Technology and Services,10,Spécialisations : Conseil et ingénierie informatique,Objectware,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/iut-de-montpellier-s%C3%A8te/,IUT MONTPELLIER SETE COMMUNITY,https://media-exp1.licdn.com/dms/image/C4D0BAQGi6MNx24YYug/company-logo_100_100/0/1519878954926?e=1655942400&v=beta&t=Ji4EtgDvZEgxtk-fesYLydFgRv-_uSrK3GYDpUTmknw,Services d’information,128,"Restez connecté à l'IUT Montpellier-Sète !! offres de formation, offres d'emploi, actualité de notre IUT.. • Spécialisations : Génie électrique et informatique industrielle",IUT MONTPELLIER SETE COMMUNITY,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/spie-industrie-tertiaire-division-industrie/,SPIE Industrie & Tertiaire - division Industrie,https://media-exp1.licdn.com/dms/image/C4D0BAQFud_kYBFdHPA/company-logo_100_100/0/1531129914387?e=1655942400&v=beta&t=aM762Z9GwYh_3JWFsL5GajsOR8qOWAouB4fOc5Z24hI,Information Technology and Services,92,Spécialisations : automatismes et informatique industrielle,SPIE Industrie & Tertiaire - division Industrie,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/externatic/,EXTERNATIC,https://media-exp1.licdn.com/dms/image/C560BAQGFbPA91laUVw/company-logo_100_100/0/1641200812989?e=1655942400&v=beta&t=GnPpTjIxNWVC6BfyhcvwUHx-EjL-xPSpS6XMZMgrn9w,Recruitment,113,Cabinet de recrutement Informatique #NoESN,EXTERNATIC,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-21T21:59:10.930Z
https://www.linkedin.com/company/lyc%C3%A9e-gaston-berger/,Gaston Berger Lille,https://media-exp1.licdn.com/dms/image/C560BAQGwrW2fxD5l2Q/company-logo_100_100/0/1540384692741?e=1655942400&v=beta&t=DVjR0yBI4KxZ3S2FJbBHNmRD18aJVzE7_R0SDzudk3Y,Services d’information,118,"Gaston, ""un état d'esprit""​ pour un établissement différent ! • Spécialisations : Informatique de gestion",Gaston Berger Lille,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.243Z
https://www.linkedin.com/company/t&t-consulting/,T&T Consulting SAS,https://media-exp1.licdn.com/dms/image/C510BAQHrSS3JFz-JHg/company-logo_100_100/0/1519856897266?e=1655942400&v=beta&t=OLVvZRM2EGSawOCcaY9AuCShu7kmOeLPCc7keiKxz2I,Information Technology and Services,86,"..., Informatique décisionnel, Sécurité Informatique & Réseaux, AMOA / AMOE & Pilotage de Projet et Système & Applicatifs  Chez T&T, nous sommes convaincus que...",T&T Consulting SAS,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.243Z
https://www.linkedin.com/company/polyconseil/,Polyconseil,https://media-exp1.licdn.com/dms/image/C4E0BAQEy7NBzNH3reg/company-logo_100_100/0/1519889296162?e=1655942400&v=beta&t=g2NSDpC-iY7Q9Ad9hfR9jfCJcVs7NzJVa74LqGak8aM,Information Technology and Services,82,We make innovation happen... for real! • Spécialisations : Développement informatique,Polyconseil,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.243Z
https://www.linkedin.com/company/ergalis/,Ergalis,https://media-exp1.licdn.com/dms/image/C4D0BAQEKrUlkRi-ymA/company-logo_100_100/0/1560257477925?e=1655942400&v=beta&t=bcUc12Pk9nLhiLfutGQb8BrlxLcw_32BCs_yyjZGUCk,Recruitment,98,"Avec nos solutions d'emploi spécialisées, nous trouvons pour vous le Bon candidat au Bon moment • Spécialisations : informatique et télécom",Ergalis,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.243Z
https://www.linkedin.com/company/carriere-info/,Carriere-info.fr,https://media-exp1.licdn.com/dms/image/C4D0BAQGigBIgTYOnEg/company-logo_100_100/0/1578501579700?e=1655942400&v=beta&t=qy2-7q7_NpgsxdF21f_zP_KnqsaEEEZYBRIVLoEH8nU,Human ressources,95,"CARRIERE-INFO, c'est plus de 600 nouvelles offres d'emploi en informatique chaque semaine !  Le site d'emploi spécialisé en IT et SI qui vous permet de toucher les recruteurs à la recherche d'ingénieurs, de techniciens, d'experts informaticiens.  Vous trouvez votre job actuel trop routinier ? Les start-up promettent...",Carriere-info.fr,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.243Z
https://www.linkedin.com/company/polytech-marseille/,Polytech Marseille,https://media-exp1.licdn.com/dms/image/C4D0BAQEVJwHBMAJ7XA/company-logo_100_100/0/1519912067092?e=1655942400&v=beta&t=wiQKYId7YBtRuuq_2RKQJkGEkE7Uw8uf-xbtkAHLLoo,Services d’information,107,Demain les ingénieurs Polytech Marseille vous apporteront des solutions innovantes • Spécialisations : informatique,Polytech Marseille,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.244Z
